incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type,University of Illinois Police Department Patrol Boundary Shapes - i5tx-m5f3
73117942,II1101148,07/13/2011 02:15:00 AM,[UIPD] TRESPASS-STATE SUPPORTED LAND,TRESPASS-STATE SUPPORTED LAND      <BR/><BR/> TWO SUBJECTS ARRESTED FOR VIOLATING NO TRESPASS LETTERS.,,900 Block PENNSYLVANIA W,,URBANA,IL,null,null,40.100626,-88.219279,07/13/2011 04:25:02 PM,07/13/2011 04:25:03 PM,POINT (-88.219279 40.100626),2,Wednesday,Other,206477
73117943,II1101119,07/06/2011 05:36:00 PM,[UIPD] TRESPASS NOTICE,TRESPASS NOTICE                    <BR/><BR/>OFFICER WAS CONDUCTING A BUILDING CHECK WHEN HE NOTICED THRE E INDIVIDUALS THAT DID NOT LOOK LIKE UIUC STUDENTS HANGING O UT AT THE UNDERGRADUATE LIBRARY. ALL THREE INDIVIDUALS WERE ISSUED LETTERS OF NO TRESPASS.,,1400 Block GREGORY W,,URBANA,IL,null,null,40.104193,-88.223812,07/13/2011 04:25:02 PM,07/13/2011 04:25:03 PM,POINT (-88.223812 40.104193),17,Wednesday,Other,206477
73117944,II1101143,07/12/2011 04:30:00 PM,[UIPD] THEFT OVER,THEFT OVER                         <BR/><BR/>UNKNOWN SUSPECT STOLE VICTIMS PURSE FROM A ROOM IN TURNER HA LL.,,1100 Block GOODWIN S,,URBANA,IL,null,null,40.101514,-88.224229,07/13/2011 04:25:02 PM,07/13/2011 04:25:03 PM,POINT (-88.224229 40.101514),16,Tuesday,Theft,206477
73117945,II1101144,07/12/2011 02:15:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> THEFT OF $20 OCCURRED AT CRCE.,,1100 Block GREGORY W,,URBANA,IL,null,null,40.104188,-88.221916,07/13/2011 04:25:02 PM,07/13/2011 04:25:04 PM,POINT (-88.221916 40.104188),14,Tuesday,Theft,206477
731258413,II1501621,09/20/2015 12:09:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> THEFT OF BIKE.,,1400 Block GREEN ST W,,URBANA,IL,,,40.1093,-88.2285,09/21/2015 05:34:02 PM,09/21/2015 05:30:02 PM,POINT (-88.2285 40.1093),12,Sunday,Theft,206477
73272878,II1101151,07/11/2011 09:00:00 AM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> THEGT PF PARKING HANG TAG,,1300 Block PENNSYLVANIA W,,URBANA,IL,null,null,40.1006,-88.224228,07/14/2011 08:10:01 PM,07/14/2011 08:10:02 PM,POINT (-88.224228 40.1006),9,Monday,Theft,206477
73272879,II1101152,07/13/2011 03:00:00 AM,[UIPD] BATTERY-DOMESTIC,BATTERY-DOMESTIC                   <BR/><BR/>OFFICERS RESPONDED TO A DOMESTIC BATTERY. THE SUSPECT WAS GO NE UPON ARRIVAL.,,700 Block GREGORY S,,URBANA,IL,null,null,40.109048,-88.22158,07/14/2011 08:10:01 PM,07/14/2011 08:10:02 PM,POINT (-88.22158 40.109048),3,Wednesday,Assault,206477
73272881,II1101154,07/14/2011 12:00:00 AM,[UIPD] CANNABIS-POSS 30 GM & UNDER,"""CANNABIS-POSS 30 GM & UNDER        <BR/><BR/>OFFICER INITIATED A TRAFFIC STOP IN THE 400 BLOCK OF E. CHAL MERS, CHAMPAIGN. A VEHICLE SEARCH WAS CONDUCTED DUE TO OPEN ALCOHOL IN PLAIN VIEW. THE BACK SEAT PASSENGER WAS ARRESTED FOR POSSESSION OF CANNABIS. ALL THREE OCCUPANTS WERE ISSUED CITATIONS FOR ILLEGAL TRANSPORTATION OF ALCOHOL.""",,CHALMERS E & FOURTH,,URBANA,IL,null,null,40.106815,-88.233475,07/14/2011 08:10:01 PM,07/14/2011 08:10:03 PM,POINT (-88.233475 40.106815),0,Thursday,Drugs,206477
73272883,II1100978,07/10/2011 06:15:00 PM,[UIPD] CANNABIS-DELIVERY OVER 30GM,"""CANNABIS-DELIVERY OVER 30GM        <BR/><BR/>NARCOTICS INVESTIGATION. ONE CONSENT SEARCH AND TWO SEARCH W ARRANTS YIELDED APPROXIMATELY 790 GRAMS OF SUSPECT CANNABIS AND $9,826 UNITED STATES CURRENCY. A BUICK RENDEZVOUS WAS AL SO SEIZED DURING THE INVESTIGATION AFTER IT WAS USED IN THE COMMISION OF A FELONY.""",,300 Block GREEN E,,URBANA,IL,null,null,40.110205,-88.240265,07/14/2011 08:10:01 PM,07/14/2011 08:10:03 PM,POINT (-88.240265 40.110205),18,Sunday,Drugs,206477
73322857,II1101156,07/14/2011 07:36:00 PM,[UIPD] TRESPASS NOTICE,"""TRESPASS NOTICE                    <BR/><BR/>OFFICER OBSERVED TWO SUBJECTS FREESTYLE/TRICK SKATEBOARDING ON THE SOUTH SIDE OF BUSEY EVANS HALL ON THE U OF I CAMPUS. NEITHER SUBJECT IS A U OR I STUDENT, NO AN AFFILIATE. BOTH W ERE ISSUED A LETTER OF NO TRESPASS FOR U OF I PROPERTY. BOTH SUBJECTS LEFT THE PROPERTY WITHOUT FURTHER INCIDENT(S).""",,NEVADA STREET W & S. GREGORY ST/S. GOO,,URBANA,IL,null,null,40.105974,-88.221514,07/15/2011 03:05:02 PM,07/15/2011 03:05:03 PM,POINT (-88.221514 40.105974),19,Thursday,Other,206477
73322859,II1101124,06/09/2011 12:01:00 AM,[UIPD] CRIMINAL DAMAGE GOVT SUPPORT PROP,CRIMINAL DAMAGE GOVT SUPPORT PROP  <BR/><BR/> A RED BEACON LIGHT FROM A RADIO TOWER WAS DAMAGED.,,300 Block GOODWIN N,,URBANA,IL,null,null,40.114475,-88.224014,07/15/2011 03:05:02 PM,07/15/2011 03:05:04 PM,POINT (-88.224014 40.114475),0,Thursday,Property Crime,206477
73371318,II1101163,07/16/2011 01:18:00 AM,[UIPD] PUBLIC URINATION                (C),PUBLIC URINATION                (C)<BR/><BR/> NTA ISSUED FOR PUBLIC URINATION/DEFECATION,,600 Block SIXTH ST S,,URBANA,IL,61820,null,40.1114947,-88.2303924,07/16/2011 12:40:17 PM,07/16/2011 12:40:18 PM,POINT (-88.230392 40.111495),1,Saturday,Other Sexual Offense,206477
79731645,II1101629,09/10/2011 01:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST I-CARD & DL,,900 Block COLLEGE CT,,URBANA,IL,null,null,40.099024,-88.219222,09/12/2011 04:35:05 PM,09/12/2011 04:52:28 PM,POINT (-88.219222 40.099024),13,Saturday,Other,206477
73412735,II1101166,07/16/2011 05:27:00 PM,[UIPD] TRESPASS NOTICE,"""TRESPASS NOTICE                    <BR/><BR/>OFFICER GOT OUT WITH SUBJECT AT SIXTH AND GREEN, CHAMPAIGN.D UE TO EXTENSIVE CRIMINAL HISTORY, THE SUBJECT WAS ISSUED A L ETTER OF NO TRESPASS TO ALL UIUC PROPERTY.""",,GREEN S & DANIEL,,URBANA,IL,null,null,40.107969,-88.230345,07/17/2011 12:40:18 PM,07/17/2011 12:40:18 PM,POINT (-88.230345 40.107969),17,Saturday,Other,206477
73412737,II1101168,07/17/2011 12:33:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> NTA ISSUED FOR POSSESSION ON PUBLIC PROPERTY.,,800 Block SIXTH ST S,,URBANA,IL,null,null,40.107969,-88.230345,07/17/2011 12:40:18 PM,07/17/2011 12:40:19 PM,POINT (-88.230345 40.107969),0,Sunday,Liquor,206477
735372902,II1501936,10/27/2015 01:23:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST IL DL,,200 Block GREEN ST E,,URBANA,IL,,,40.1099,-88.2356,10/28/2015 04:36:03 PM,10/28/2015 06:45:03 PM,POINT (-88.2356 40.1099),13,Tuesday,Other,206477
78138500,II1101409,08/21/2011 12:00:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> THEFT OF BICYCLE,,1000 Block COLLEGE CT,,URBANA,IL,null,null,40.099232,-88.220667,08/24/2011 04:25:02 PM,08/24/2011 04:25:04 PM,POINT (-88.220667 40.099232),12,Sunday,Theft,206477
78291649,II1101429,08/24/2011 12:01:00 AM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST LICENSE PLATE,,500 Block PENNSYLVANIA E,,URBANA,IL,null,null,40.100555,-88.2302,08/25/2011 01:50:02 PM,08/25/2011 06:35:02 PM,POINT (-88.2302 40.100555),0,Wednesday,Other,206477
75540340,II1101256,07/30/2011 12:01:00 AM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST PROPERTY REPORT,,1100 Block SPRINGFIELD W,,URBANA,IL,null,null,40.112777,-88.222462,08/02/2011 05:00:03 PM,08/02/2011 05:00:05 PM,POINT (-88.222462 40.112777),0,Saturday,Other,206477
78397514,II1101440,08/25/2011 11:27:00 AM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST WALLET & CONTENTS,,1400 Block GREEN ST W,,URBANA,IL,null,null,40.110473,-88.225583,08/26/2011 05:05:02 PM,08/26/2011 05:05:27 PM,POINT (-88.225583 40.110473),11,Thursday,Other,206477
74432024,II1101191,07/22/2011 02:05:00 AM,[UIPD] RESISTING/OBSTRUCTING OFFICER,RESISTING/OBSTRUCTING OFFICER      <BR/><BR/>DISORDERLY SUBJECT ON SIDEWALK ARRESTED FOR RESISTING/OBSTRU CTING A PEACE OFFICER. FRIEND TRIED TO ASSIST WITH GETTING ARRESTE HOME BEFORE 95.,,600 Block GREEN E,,URBANA,IL,null,null,40.110301,-88.229701,07/22/2011 02:30:02 PM,07/22/2011 02:30:03 PM,POINT (-88.229701 40.110301),2,Friday,Other,206477
83349017,II1101851,09/30/2011 07:45:00 AM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> CASH TAKEN FROM WALLET,,600 Block MATHEWS S,,URBANA,IL,null,null,40.110473,-88.225583,10/04/2011 06:15:04 PM,10/04/2011 06:15:07 PM,POINT (-88.225583 40.110473),7,Friday,Theft,206477
75224046,II1101236,07/28/2011 07:03:00 PM,[UIPD] TRESPASS NOTICE,TRESPASS NOTICE                    <BR/><BR/>SUBJECT AT ILLINI UNION ISSUED TRESPASS LETTER FOR ALL UNIVE RSITY PROPERTY.,,1400 Block GREEN W,,URBANA,IL,null,null,40.110317,-88.228874,07/29/2011 01:05:02 PM,07/29/2011 01:05:03 PM,POINT (-88.228874 40.110317),19,Thursday,Other,206477
74956809,II1101207,07/24/2011 04:17:00 PM,[UIPD] CONTROLLED SUBSTANCE-POSSESSION,"""CONTROLLED SUBSTANCE-POSSESSION    <BR/><BR/>OFFICER OBSERVED SUBJECTS STANDING NEAR A VEHICLE WHO WERE P ASSING AROUND A BLACK CASE AND SNORTING A SUBSTANCE FROM IT, CONSISTENT WITH ILLEGAL DRUG USE. TWO SUBJECTS WERE ARRESTE D AFTER THEY WERE FOUND TO BE IN POSSESSION OF CSA SCHEDULE 2, 3, AND 4 MEDICATION WITHOUT PROFF OF A PRESCRIPTION""",,OREGON W & LOT D 15,,URBANA,IL,null,null,40.106975,-88.225507,07/25/2011 04:45:02 PM,07/25/2011 04:45:02 PM,POINT (-88.225507 40.106975),16,Sunday,Drugs,206477
74956810,II1101208,07/24/2011 07:55:00 PM,[UIPD] THEFT OVER,THEFT OVER                         <BR/><BR/>F&S WORKER ARRIVED TO REPAIR A BUIILDING LEAK AND NOTICED DE VERAL COPPER DOWNSPOUTS MISSIGN ON MULTIPLE BUILDINGS.,,700 Block WRIGHT S,,URBANA,IL,null,null,40.107981,-88.228853,07/25/2011 04:45:02 PM,07/25/2011 04:45:03 PM,POINT (-88.228853 40.107981),19,Sunday,Theft,206477
74956915,II1101196,07/21/2011 01:00:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> THEFT OF FEDEX PACKAGE,,2200 Block FIRST ST S,,URBANA,IL,61820,null,40.0872591,-88.2381691,07/25/2011 05:00:01 PM,07/25/2011 05:00:02 PM,POINT (-88.238169 40.087259),13,Thursday,Theft,206477
74956916,II1101197,07/22/2011 07:47:00 PM,[UIPD] CANNABIS-POSS 30 GM & UNDER,"""CANNABIS-POSS 30 GM & UNDER        <BR/><BR/>OFFICER MADE CONTACT WITH THREE INDIVIDUALS WHO APPEARED TO BE DRINKING BEER BEHIND A VEHICLE THAT WAS PARKED ON THE SID E OF THE STREET. DURING A VEHICLE SEARCH, CANNABIS WAS LOCAT ED. ONE INDIVIDUAL WAS ARRESTED FOR POSSESSION OF CANNABIS.""",,500 Block GOODWIN S,,URBANA,IL,null,null,40.105959,-88.223846,07/25/2011 05:00:01 PM,07/25/2011 05:00:02 PM,POINT (-88.223846 40.105959),19,Friday,Drugs,206477
74956918,II1101189,07/01/2011 12:01:00 AM,[UIPD] THEFT OVER,THEFT OVER                         <BR/><BR/> A THEFT OF COPPER OCCURRED AT U OF I OWNED PROPERTY.,,400 Block 1700 N RD E,,URBANA,IL,null,null,40.114475,-88.224014,07/25/2011 05:00:01 PM,07/25/2011 05:00:03 PM,POINT (-88.224014 40.114475),0,Friday,Theft,206477
78733407,II1101496,08/30/2011 09:45:00 AM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> THEFT OF BIKE,,900 Block COLLEGE CT,,URBANA,IL,null,null,40.099011,-88.219133,08/31/2011 03:55:02 PM,08/31/2011 03:55:03 PM,POINT (-88.219133 40.099011),9,Tuesday,Theft,206477
74956919,II1101201,07/23/2011 12:28:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> NTA--ALCOHOL ON PUBLIC PROPERTY,,800 Block SIXTH S,,URBANA,IL,null,null,40.107969,-88.230345,07/25/2011 05:00:01 PM,07/25/2011 05:00:03 PM,POINT (-88.230345 40.107969),0,Saturday,Liquor,206477
75008113,II1101214,07/25/2011 03:38:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>PARKING PERMIT FOR C7 PARKING LOT IS MISSING. RP'S LEFT FRONT WINDOW WAS DOWN,,800 Block SIXTH SOUTH,,URBANA,IL,null,null,40.107969,-88.230345,07/26/2011 02:40:02 PM,07/26/2011 02:40:02 PM,POINT (-88.230345 40.107969),15,Monday,Theft,206477
75008114,II1101215,07/25/2011 04:21:00 PM,[UIPD] DISORDERLY CONDUCT-ALL OTHER,DISORDERLY CONDUCT-ALL OTHER       <BR/><BR/>SUBJECT WAS SEEN TOUCHING HIMSELF INAPPROPRIATELY IN THE GRA DUATE LIBRARY.,,1400 Block GREGORY W,,URBANA,IL,null,null,40.104193,-88.223812,07/26/2011 02:40:02 PM,07/26/2011 02:40:03 PM,POINT (-88.223812 40.104193),16,Monday,Disorder,206477
75008115,II1101206,07/23/2011 02:00:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>UNKNOWN PERSON(S) ENTERED A HALLWAY STORAGE LOCKER AND REMOV ED AN I-PHONE FROM THE VICTIM'S PURSE.,,200 Block PEABODY E,,URBANA,IL,null,null,40.101447,-88.236601,07/26/2011 02:40:02 PM,07/26/2011 02:40:03 PM,POINT (-88.236601 40.101447),14,Saturday,Theft,206477
75008118,II1101212,07/02/2011 05:16:00 PM,[UIPD] HARASSMENT BY TELEPHONE,HARASSMENT BY TELEPHONE            <BR/><BR/>ON TWO OCCASIONS AN UNKNOWN CALLER HARASSED THE R/P ON HER C ELL PHONE AS SHE WAS LEAVING WORK.,,1200 Block FOURTH S,,URBANA,IL,null,null,40.102795,-88.233406,07/26/2011 02:40:02 PM,07/26/2011 02:40:03 PM,POINT (-88.233406 40.102795),17,Saturday,Disorder,206477
77299844,II0901081,06/18/2009 01:30:00 PM,[UIPD] BURGLARY RESIDENTIAL,BURGLARY RESIDENTIAL               <BR/><BR/>MONEY DISCOVERED MISSING AFTER JUV ENTERED RESIDENCE.  JUV ADMITTED TO VICTIM'S SON HE HAD TAKEN THE MONEY,,1900 Block ORCHARD S,,URBANA,IL,null,null,40.094551,-88.213065,08/17/2011 01:55:04 PM,08/17/2011 01:55:06 PM,POINT (-88.213065 40.094551),13,Thursday,Breaking & Entering,206477
75119022,II1101218,07/25/2011 01:00:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> THEFT OF BIKE,,1300 Block SPRINGFIELD W,,URBANA,IL,null,null,40.112747,-88.225624,07/27/2011 08:05:02 PM,07/27/2011 08:05:03 PM,POINT (-88.225624 40.112747),13,Monday,Theft,206477
75119024,II1101220,07/26/2011 02:00:00 PM,[UIPD] THEFT OVER,THEFT OVER                         <BR/><BR/> AN I-PHONE WAS STOLEN FROM THE ILLINI UNION LOBBY.,,1400 Block GREEN W,,URBANA,IL,null,null,40.110394,-88.227245,07/27/2011 08:05:02 PM,07/27/2011 08:05:03 PM,POINT (-88.227245 40.110394),14,Tuesday,Theft,206477
75119026,II1101223,07/27/2011 12:08:00 AM,[UIPD] NO DRIVERS LICENSE,NO DRIVERS LICENSE                 <BR/><BR/>OFFICER INITIATED AT TRAFFIC STOP FOR A VEHICLE DRIVING IN A CLOSED OFF CONSTRUCTION AREA. THE DRIVER WAS ARRESTED FOR N O VALID LICENSE.,,200 Block GOODWIN N,,URBANA,IL,null,null,40.114475,-88.224014,07/27/2011 08:05:02 PM,07/27/2011 08:05:04 PM,POINT (-88.224014 40.114475),0,Wednesday,Traffic,206477
75180572,II1101227,07/27/2011 09:15:00 AM,[UIPD] THEFT OVER,THEFT OVER                         <BR/><BR/>VICTIM REPORTED HIS BICYCLE WAS STOLEN FROM BIKE RACK AT BEC KMAN INSTITUTE.,,400 Block MATHEWS N,,URBANA,IL,null,null,40.115418,-88.225675,07/28/2011 05:25:01 PM,07/28/2011 05:25:02 PM,POINT (-88.225675 40.115418),9,Wednesday,Theft,206477
75180573,II1101219,07/21/2011 08:00:00 AM,[UIPD] FRAUD-CREDIT CARD,FRAUD-CREDIT CARD                  <BR/><BR/>PERSON(S) UNKNOWN UNLAWFULLY MADE TRANSACTIONS ON A BUSINESS DEBIT CARD.,,2000 Block FIRST S,,URBANA,IL,null,null,40.090812,-88.238209,07/28/2011 05:25:01 PM,07/28/2011 05:25:02 PM,POINT (-88.238209 40.090812),8,Thursday,Theft,206477
75180575,II1101232,07/20/2011 07:20:00 AM,[UIPD] ASSIST OTHER POLICE DEPT,"""ASSIST OTHER POLICE DEPT           <BR/><BR/>OFFICER MADE CONTACT WITH A DISORDERLY SUBJECT. DURING THAT CONTACT, THE SUBJECT WAS IDENTIFIED AS A SUSPECT IN AN URBAN A CASE.""",,FIFTH ST & GREEN ST,,URBANA,IL,null,null,40.110261,-88.233542,07/28/2011 05:25:01 PM,07/28/2011 05:25:03 PM,POINT (-88.233542 40.110261),7,Wednesday,Other,206477
75180576,II1101224,07/26/2011 08:00:00 AM,[UIPD] BURGLARY FROM MOTOR VEHICLE,BURGLARY FROM MOTOR VEHICLE        <BR/><BR/> THEFT OF PARKING HANGTAG,,1200 Block DORNER,,URBANA,IL,null,null,40.102403,-88.221831,07/28/2011 05:25:01 PM,07/28/2011 05:25:03 PM,POINT (-88.221831 40.102403),8,Tuesday,Theft from Vehicle,206477
75224047,II1101230,07/27/2011 11:43:00 PM,[UIPD] CANNABIS-POSS 30 GM & UNDER,"""CANNABIS-POSS 30 GM & UNDER        <BR/><BR/>OFFICERS WERE FLAGGED DOWN ABOUT A HIT AND RUN THAT OCCURRED AT GOODWIN AND OREGON, URBANA.  OFFICERS LOCATED THE SUSPEC T, WHO WAS IDENTIFIED IN A SHOW-UP.  OFFICERS CONDUCTED FIEL D SOBRIETY TESTS AND RESULTS INDICATED IMPAIRMENT.  ONE SUBJ ECT WAS ARRESTED AND CITED FOR IMPROPER PASSING, LEAVING THE SCENE OF AN ACCIDENT, AND DRIVING UNDER THE INFLUENCE OF AL COHOL.""",,GOODWIN AVE S & OREGON,,URBANA,IL,null,null,40.106985,-88.223851,07/29/2011 01:05:02 PM,07/29/2011 01:05:03 PM,POINT (-88.223851 40.106985),23,Wednesday,Drugs,206477
75224049,II1101235,07/27/2011 02:30:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>THEFT OF A CELL PHONE FROM QUAD CAFE IN THE UNION. NO SUSPEC T INFORMATION,,1400 Block GREEN W,,URBANA,IL,null,null,40.110473,-88.225583,07/29/2011 01:05:02 PM,07/29/2011 01:05:04 PM,POINT (-88.225583 40.110473),14,Wednesday,Theft,206477
75362752,II1101240,07/30/2011 07:45:00 AM,[UIPD] TRESPASS NOTICE,TRESPASS NOTICE                    <BR/><BR/>REMOVE SUBJECT CALL FROM ILLINI UNION. A SUBJECT NOT AFFILIA TED WITH UIUC WAS ISSUED A NOTICE OF NO TRESPASS.,,1400 Block GREEN W,,URBANA,IL,null,null,40.110317,-88.228874,07/31/2011 04:50:02 PM,07/31/2011 04:50:02 PM,POINT (-88.228874 40.110317),7,Saturday,Other,206477
75362753,II1101241,07/29/2011 01:30:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>AN UMBRELLA WAS STOLEN FROM THE SOUTH PATIO OF THE ILLINI UN ION.,,1400 Block GREEN W,,URBANA,IL,null,null,40.110317,-88.228874,07/31/2011 04:50:02 PM,07/31/2011 04:50:02 PM,POINT (-88.228874 40.110317),13,Friday,Theft,206477
751256863,II1600280,10/31/2015 11:59:00 AM,[UIPD] BATTERY-DOMESTIC,BATTERY-DOMESTIC                   <BR/><BR/>STALKING REPORT TAKEN FOR STUDENT BEING HARASSED AND FOLLOWE D BY EX-BOYFRIEND. THIS INCIDENT WAS ORIGINALLY HANDLED BY S TUDENT DISCIPLINE.,,1000 Block ILLINOIS ST W,,URBANA,IL,,,40.1096,-88.2213,03/01/2016 05:13:11 PM,03/01/2016 09:55:02 PM,POINT (-88.2213 40.1096),11,Saturday,Assault,206477
751256866,II1600327,02/19/2016 08:00:00 AM,[UIPD] CRIMINAL DEFACEMENT OF PROPERTY,CRIMINAL DEFACEMENT OF PROPERTY    <BR/><BR/>UNKNOWN SUSPECT USED ORAGE SPRAY PAINT TO GRAFFITI THE AC UNIT AND PARKING SIGNS AT THE EDUCATION BUILDING,,SIXTH ST S & PEABODY DR,,URBANA,IL,,,40.102,-88.2296,03/01/2016 05:13:11 PM,03/01/2016 09:55:02 PM,POINT (-88.2296 40.102),8,Friday,Property Crime,206477
751256861,II1600332,02/29/2016 04:49:00 PM,[UIPD] OTHER TROUBLE/INFO RPT,"OTHER TROUBLE/INFO RPT             <BR/><BR/>SUBJECTS WERE DOING""TRICKS"" ON THEIR SKATEBOARDS ON THE SIDE WALK BEHIND BUSEY-EVANS. SUBJECTS HAVE BEEN WARNED SEVERAL TIMES PRIOR.",,1100 Block NEVADA ST W,,URBANA,IL,,,40.1057,-88.2233,03/01/2016 05:13:11 PM,03/01/2016 09:55:02 PM,POINT (-88.2233 40.1057),16,Monday,Other,206477
75362754,II1101242,07/30/2011 10:01:00 AM,[UIPD] TRESPASS-STATE SUPPORTED LAND,TRESPASS-STATE SUPPORTED LAND      <BR/><BR/>A SUBJECT HAD A VALID LETTER OF NO TRESPASS FOR UI PROPERTY. HE WAS SUBSEQUENTLY ARRESTED FOR CRIMINAL TRESPASS TO STATE SUPPORTED PROPERTY AFTER TRESPASSING ON UI PROPERTY.,,1100 Block SPRINGFIELD W,,URBANA,IL,null,null,40.112777,-88.222462,07/31/2011 04:50:02 PM,07/31/2011 04:50:02 PM,POINT (-88.222462 40.112777),10,Saturday,Other,206477
75362756,II1101245,07/30/2011 07:02:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER MADE CONTACT WITH TWO INDIVIDUALS OUT ON BICYCLES. O NE OF THE SUBJECTS HAD A VALID WARRANT AND WAS ARRESTED. THA T SUBJECT WAS ALSO ISSUED A LETTER OF NO TRESPASS FOR UI PRO PERTY.,,600 Block GREGORY DRIVE E,,URBANA,IL,null,null,40.104152,-88.230167,07/31/2011 04:50:02 PM,07/31/2011 04:50:02 PM,POINT (-88.230167 40.104152),19,Saturday,Other,206477
75407060,II1101247,07/29/2011 03:00:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>UNKNOWN PERSON REMOVED THE LICENSE PLATES FROM VICTIM'S VEHI CLE.,,1200 Block UNIVERSITY W,,URBANA,IL,null,null,40.116396,-88.224042,08/01/2011 03:35:02 PM,08/01/2011 03:35:02 PM,POINT (-88.224042 40.116396),15,Friday,Theft,206477
75540336,II1101250,06/15/2011 12:01:00 AM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> THEFT OF HANGTAG,,1100 Block SPRINGFIELD AVE W,,URBANA,IL,null,null,40.112777,-88.222462,08/02/2011 05:00:03 PM,08/02/2011 05:00:04 PM,POINT (-88.222462 40.112777),0,Wednesday,Theft,206477
75540337,II1101251,07/30/2011 12:01:00 AM,[UIPD] DISORDERLY CONDUCT-ALL OTHER,DISORDERLY CONDUCT-ALL OTHER       <BR/><BR/>DISTURBING MESSAGES LEFT ON ALUMNI CENTER EMPLOYEE VOICEMAIL .,,600 Block LINCOLN S,,URBANA,IL,null,null,40.107002,-88.219246,08/02/2011 05:00:03 PM,08/02/2011 05:00:04 PM,POINT (-88.219246 40.107002),0,Saturday,Disorder,206477
75540338,II1101253,08/01/2011 05:37:00 PM,[UIPD] UI WARNING OTHER,UI WARNING OTHER                   <BR/><BR/>SUBJECT ISSUED A LETTER OF NO TRESPASS. HE WAS ORIGINALLY ST OPPED AFTER COMMITTING A TRAFFIC WARNING ON A BICYCLE.,,500 Block ARMORY AVENUE E,,URBANA,IL,null,null,40.105424,-88.231887,08/02/2011 05:00:03 PM,08/02/2011 05:00:04 PM,POINT (-88.231887 40.105424),17,Monday,Traffic,206477
75540339,II1101255,08/01/2011 06:28:00 PM,[UIPD] OPERATE UNINSURED MOTOR VEHICLE,OPERATE UNINSURED MOTOR VEHICLE    <BR/><BR/>OFFICER INITIATED A TRAFFIC STOP ON A VEHICLE FOR SPEEDING. DRIVER OF THE VEHICLE LATER ADMITTED TO BEING IN POSSESSION OF DRUG PARAPHERNALIA AND WAS ISSUED A CHAMPAIGN CITY NTA.,,500 Block UNIVERSITY AVE E,,URBANA,IL,null,null,40.116351,-88.233574,08/02/2011 05:00:03 PM,08/02/2011 05:00:04 PM,POINT (-88.233574 40.116351),18,Monday,Traffic,206477
75540341,II1101257,08/01/2011 08:13:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER RECOGNIZED SUBJECT AND KNEW THAT THE SUBJECT HAD A V ALID CHAMPAIGN CITY WARRANT. OFFICER ACTIVATED EMERGENCY LIG HTS AND INITIATED A 10-37 STOP. SUBJECT WAS ARRESTED AND TRA NSPORTED TO CCSO.,,1700 Block VALLEY ROAD,,URBANA,IL,null,null,40.09637,-88.249403,08/02/2011 05:00:03 PM,08/02/2011 05:00:05 PM,POINT (-88.249403 40.09637),20,Monday,Other,
75824841,II1101259,07/25/2011 04:00:00 PM,[UIPD] OTHER TROUBLE/INFO RPT,"""OTHER TROUBLE/INFO RPT             <BR/><BR/>SUBJECT TERMINATED IN JULY 09, STILL RETURNING TO PLACE OF F ORMER EMPLOYMENT, DISTURBING EMPLOYEES AT PLACE OF BUSINESS.""",,1800 Block OAK S,,URBANA,IL,null,null,40.094471,-88.241419,08/03/2011 05:50:02 PM,08/03/2011 08:00:03 PM,POINT (-88.241419 40.094471),16,Monday,Other,206477
